创建月份,开发人,SKU,创建时间,产品名称,采购价(CNY),是否组合主SKU,本地产品状态,开品状态,是否定制,是否多件/套装,主方向,产品族,主题,商品标准化类型,价值主导类型,标准化判定依据,标准化判定置信度,是否需要人工复核,风险标记,第一层判断,判断说明,产品族首次出现月份（开发人）,产品族最近出现月份（开发人）,产品族出现月份数（开发人）,产品族出现月份列表（开发人）,本月产品族状态
2026-03,蒋舒,2650048,2026-03-10 09:47:19,【24PCS】复古剪贴纸-R2593,6.0,否,在售,1,否,是,DIY手工与文具材料,贴纸,通用/无明显主题,非标,图像审美主导,主方向以图像、装饰、礼品、文创或审美价值为主,中,否,无明显硬风险,符合团队主方向,轻小、可定制、可做套装或主题差异化，符合当前团队能力。,2025-04,2026-05,11,2025-04、2025-06、2025-07、2025-08、2025-09、2025-11、2026-01、2026-02、2026-03、2026-04、2026-05,跨月延续
2026-03,蒋舒,2650049,2026-03-10 09:47:19,【24PCS】复古剪贴纸-20008B,6.0,否,在售,1,否,是,DIY手工与文具材料,贴纸,通用/无明显主题,非标,图像审美主导,主方向以图像、装饰、礼品、文创或审美价值为主,中,否,无明显硬风险,符合团队主方向,轻小、可定制、可做套装或主题差异化，符合当前团队能力。,2025-04,2026-05,11,2025-04、2025-06、2025-07、2025-08、2025-09、2025-11、2026-01、2026-02、2026-03、2026-04、2026-05,跨月延续
2026-03,蒋舒,2650050,2026-03-10 09:47:19,【24PCS】复古剪贴纸-22011A,6.0,否,在售,1,否,是,DIY手工与文具材料,贴纸,通用/无明显主题,非标,图像审美主导,主方向以图像、装饰、礼品、文创或审美价值为主,中,否,无明显硬风险,符合团队主方向,轻小、可定制、可做套装或主题差异化，符合当前团队能力。,2025-04,2026-05,11,2025-04、2025-06、2025-07、2025-08、2025-09、2025-11、2026-01、2026-02、2026-03、2026-04、2026-05,跨月延续
2026-03,宋凤莉,2560967,2026-03-11 07:42:21,【60岁】可塞钱生日立体贺卡,9.3,否,在售,1,否,否,派对贺卡与礼品,贺卡,通用/无明显主题,非标,图像审美主导,标题包含非标特征词“贺卡”,高,否,无明显硬风险,符合团队主方向,轻小、可定制、可做套装或主题差异化，符合当前团队能力。,2025-09,2026-06,10,2025-09、2025-10、2025-11、2025-12、2026-01、2026-02、2026-03、2026-04、2026-05、2026-06,跨月延续
2026-03,宋凤莉,2560968,2026-03-11 07:42:21,【70岁】可塞钱生日贺卡,9.3,否,在售,1,否,否,派对贺卡与礼品,贺卡,通用/无明显主题,非标,图像审美主导,标题包含非标特征词“贺卡”,高,否,无明显硬风险,符合团队主方向,轻小、可定制、可做套装或主题差异化，符合当前团队能力。,2025-09,2026-06,10,2025-09、2025-10、2025-11、2025-12、2026-01、2026-02、2026-03、2026-04、2026-05、2026-06,跨月延续
2026-03,宋凤莉,2560969,2026-03-11 07:42:21,【定制】亚克力挂牌【太阳海面】,4.0,否,在售,1,是,否,定制平面载体与轻装饰,亚克力挂牌,通用/无明显主题,非标,定制主导,标题明确包含“定制”,高,否,无明显硬风险,符合团队主方向,轻小、可定制、可做套装或主题差异化，符合当前团队能力。,2025-09,2026-06,7,2025-09、2025-12、2026-01、2026-03、2026-04、2026-05、2026-06,跨月延续
2026-03,宋凤莉,2560970,2026-03-11 07:42:21,【2pcs】3d打印齿轮球-【8cm齿轮球 红蓝渐变+蓝绿渐变】,16.0,否,在售,1,否,是,玩具解压与3D打印,3D打印,通用/无明显主题,非标,图像审美主导,主方向以图像、装饰、礼品、文创或审美价值为主,中,否,无明显硬风险,符合团队主方向,轻小、可定制、可做套装或主题差异化，符合当前团队能力。,2025-09,2026-06,8,2025-09、2025-12、2026-01、2026-02、2026-03、2026-04、2026-05、2026-06,跨月延续
2026-03,宋凤莉,2560971,2026-03-11 07:42:21,【定制】diy数字油画套件【书籍与花朵】（带颜料和笔 30*40无框画）,9.0,否,在售,1,是,否,DIY手工与文具材料,数字油画,花卉蝴蝶、书籍阅读,非标,定制主导,标题明确包含“定制”,高,否,液体/颜料履约复核,可做但需复核,商品形态可以测试，但带电、液体、成人文案或兼容性会增加履约与平台风险。,2026-01,2026-06,4,2026-01、2026-03、2026-04、2026-06,跨月延续
2026-03,宋凤莉,2560972,2026-03-11 07:42:21,【6pcs】瞌睡小动物拥抱贺卡-【小鸭子+小乌龟+小熊+小羊+小兔子+小象】【备注：这6款装一包】,6.9,否,在售,1,否,是,派对贺卡与礼品,贺卡,通用/无明显主题,非标,图像审美主导,标题包含非标特征词“贺卡”,高,否,无明显硬风险,符合团队主方向,轻小、可定制、可做套装或主题差异化，符合当前团队能力。,2025-09,2026-06,10,2025-09、2025-10、2025-11、2025-12、2026-01、2026-02、2026-03、2026-04、2026-05、2026-06,跨月延续
2026-03,宋凤莉,2560973,2026-03-11 07:42:21,【30pcs】迷你树脂动物摆件【1到15号各2pcs】【备注：图片上这30pcs装一包】,10.48,否,在售,1,否,是,玩具手办与解压收藏,迷你树脂动物摆件,通用/无明显主题,非标,图像审美主导,标题包含非标特征词“摆件”,高,否,无明显硬风险,普通测试方向,没有明显硬风险，但需要结合第二层上架率和第三层利润再决定是否扩大。,2026-03,2026-03,1,2026-03,新增品线
2026-03,宋凤莉,2560974,2026-03-11 07:42:21,【定制】diy数字油画套件【海边F1红色赛车】（带颜料和笔 30*40无框画）,9.0,否,在售,1,是,否,DIY手工与文具材料,数字油画,通用/无明显主题,非标,定制主导,标题明确包含“定制”,高,否,液体/颜料履约复核,可做但需复核,商品形态可以测试，但带电、液体、成人文案或兼容性会增加履约与平台风险。,2026-01,2026-06,4,2026-01、2026-03、2026-04、2026-06,跨月延续
2026-03,宋凤莉,2560975,2026-03-11 07:42:21,【3pcs】小动物树脂口袋拥抱卡-【考拉+鲸鱼+松鼠】【备注：这三款一装】,3.75,否,在售,1,否,是,派对贺卡与礼品,小动物树脂口袋拥抱卡,海洋水生,非标,图像审美主导,标题包含非标特征词“树脂”,高,否,无明显硬风险,符合团队主方向,轻小、可定制、可做套装或主题差异化，符合当前团队能力。,2026-03,2026-03,1,2026-03,新增品线
2026-03,宋凤莉,2560976,2026-03-11 07:42:21,【定制】diy数字油画套件【F1红色赛车人物款】（带颜料和笔 30*40无框画）,9.0,否,在售,1,是,否,DIY手工与文具材料,数字油画,通用/无明显主题,非标,定制主导,标题明确包含“定制”,高,否,液体/颜料履约复核,可做但需复核,商品形态可以测试，但带电、液体、成人文案或兼容性会增加履约与平台风险。,2026-01,2026-06,4,2026-01、2026-03、2026-04、2026-06,跨月延续
2026-03,宋凤莉,2560977,2026-03-11 07:42:21,【定制】亚克力挂牌【日照灯塔】,4.0,否,在售,1,是,否,定制平面载体与轻装饰,亚克力挂牌,通用/无明显主题,非标,定制主导,标题明确包含“定制”,高,否,无明显硬风险,符合团队主方向,轻小、可定制、可做套装或主题差异化，符合当前团队能力。,2025-09,2026-06,7,2025-09、2025-12、2026-01、2026-03、2026-04、2026-05、2026-06,跨月延续
2026-03,宋凤莉,2560978,2026-03-11 07:42:21,【定制】diy数字油画套件【插花】（带颜料和笔 30*40无框画）,9.0,否,在售,1,是,否,DIY手工与文具材料,数字油画,花卉蝴蝶,非标,定制主导,标题明确包含“定制”,高,否,液体/颜料履约复核,可做但需复核,商品形态可以测试，但带电、液体、成人文案或兼容性会增加履约与平台风险。,2026-01,2026-06,4,2026-01、2026-03、2026-04、2026-06,跨月延续
2026-03,宋凤莉,2560979,2026-03-11 07:42:21,【定制】亚克力挂牌【野花款】,4.0,否,在售,1,是,否,定制平面载体与轻装饰,亚克力挂牌,花卉蝴蝶,非标,定制主导,标题明确包含“定制”,高,否,无明显硬风险,符合团队主方向,轻小、可定制、可做套装或主题差异化，符合当前团队能力。,2025-09,2026-06,7,2025-09、2025-12、2026-01、2026-03、2026-04、2026-05、2026-06,跨月延续
2026-03,宋凤莉,2560980,2026-03-11 07:42:21,【定制】diy数字油画套件【F1红橙双赛车】（带颜料和笔 30*40无框画）,9.0,否,在售,1,是,否,DIY手工与文具材料,数字油画,通用/无明显主题,非标,定制主导,标题明确包含“定制”,高,否,液体/颜料履约复核,可做但需复核,商品形态可以测试，但带电、液体、成人文案或兼容性会增加履约与平台风险。,2026-01,2026-06,4,2026-01、2026-03、2026-04、2026-06,跨月延续
2026-03,蒋舒,2255526,2026-03-11 09:21:06,【定制】木质挂牌-20*20cm-木制三牛欢迎款,7.0,否,在售,1,是,否,定制平面载体与轻装饰,木质挂牌,通用/无明显主题,非标,定制主导,标题明确包含“定制”,高,否,无明显硬风险,符合团队主方向,轻小、可定制、可做套装或主题差异化，符合当前团队能力。,2026-03,2026-06,3,2026-03、2026-05、2026-06,新增品线
2026-03,蒋舒,2255527,2026-03-11 09:21:06,【4pcs】海竿支架-迷你支架50厘米（绿头）*4,6.0,否,在售,1,否,是,功能工具与维修配件,海竿支架,通用/无明显主题,标品,功能主导,标题包含功能/适配特征词“支架”,高,否,无明显硬风险,普通测试方向,没有明显硬风险，但需要结合第二层上架率和第三层利润再决定是否扩大。,2026-03,2026-03,1,2026-03,新增品线
2026-03,蒋舒,2255528,2026-03-11 09:21:06,【定制】挂牌-20*20cm-新款知更鸟款,4.5,否,在售,1,是,否,图像主题载体与装饰周边,挂牌,鸟类/知更鸟,非标,定制主导,标题明确包含“定制”,高,否,无明显硬风险,普通测试方向,没有明显硬风险，但需要结合第二层上架率和第三层利润再决定是否扩大。,2025-05,2026-06,9,2025-05、2025-11、2025-12、2026-01、2026-02、2026-03、2026-04、2026-05、2026-06,跨月延续
2026-03,蒋舒,2255529,2026-03-11 09:21:06,【定制】挂牌-20*20cm-猫头鹰款3,4.5,否,在售,1,是,否,图像主题载体与装饰周边,挂牌,猫狗宠物,非标,定制主导,标题明确包含“定制”,高,否,无明显硬风险,普通测试方向,没有明显硬风险，但需要结合第二层上架率和第三层利润再决定是否扩大。,2025-05,2026-06,9,2025-05、2025-11、2025-12、2026-01、2026-02、2026-03、2026-04、2026-05、2026-06,跨月延续
2026-03,蒋舒,2255530,2026-03-11 09:21:06,【定制】挂牌-20*20cm-海边十字架款,4.5,否,在售,1,是,否,宗教纪念与精神礼物,挂牌,天使宗教,非标,定制主导,标题明确包含“定制”,高,否,无明显硬风险,普通测试方向,没有明显硬风险，但需要结合第二层上架率和第三层利润再决定是否扩大。,2025-05,2026-06,9,2025-05、2025-11、2025-12、2026-01、2026-02、2026-03、2026-04、2026-05、2026-06,跨月延续
2026-03,蒋舒,2255531,2026-03-11 09:21:06,【定制】束口袋-白色-卡帕巴拉抱花款,5.5,否,在售,1,是,否,定制平面载体与轻装饰,束口袋,花卉蝴蝶,非标,定制主导,标题明确包含“定制”,高,否,无明显硬风险,符合团队主方向,轻小、可定制、可做套装或主题差异化，符合当前团队能力。,2025-11,2026-05,6,2025-11、2026-01、2026-02、2026-03、2026-04、2026-05,跨月延续
2026-03,蒋舒,2255532,2026-03-11 09:21:06,【定制】化妆包-环球旅行款,3.5,否,在售,1,是,否,定制平面载体与轻装饰,化妆包,通用/无明显主题,非标,定制主导,标题明确包含“定制”,高,否,无明显硬风险,符合团队主方向,轻小、可定制、可做套装或主题差异化，符合当前团队能力。,2025-11,2026-05,7,2025-11、2025-12、2026-01、2026-02、2026-03、2026-04、2026-05,跨月延续
2026-03,蒋舒,2255533,2026-03-11 09:21:06,【定制】化妆包-语言款,3.5,否,在售,1,是,否,定制平面载体与轻装饰,化妆包,通用/无明显主题,非标,定制主导,标题明确包含“定制”,高,否,无明显硬风险,符合团队主方向,轻小、可定制、可做套装或主题差异化，符合当前团队能力。,2025-11,2026-05,7,2025-11、2025-12、2026-01、2026-02、2026-03、2026-04、2026-05,跨月延续
2026-03,蒋舒,2255534,2026-03-11 09:21:06,【定制】化妆包-针线款,3.5,否,在售,1,是,否,定制平面载体与轻装饰,化妆包,通用/无明显主题,非标,定制主导,标题明确包含“定制”,高,否,无明显硬风险,符合团队主方向,轻小、可定制、可做套装或主题差异化，符合当前团队能力。,2025-11,2026-05,7,2025-11、2025-12、2026-01、2026-02、2026-03、2026-04、2026-05,跨月延续
2026-03,蒋舒,2255535,2026-03-11 09:21:06,【4pcs】地插鱼竿支架-绿色带压把款【迷你款50cm】*4,6.0,否,在售,1,否,是,花园家居与立体装饰,地插鱼竿支架,海洋水生,标品,功能主导,标题包含功能/适配特征词“支架”,高,否,无明显硬风险,符合团队主方向,轻小、可定制、可做套装或主题差异化，符合当前团队能力。,2026-03,2026-03,1,2026-03,新增品线
2026-03,蒋舒,2255536,2026-03-11 09:21:06,新款摩托车时钟表-黑壳黑表-带电产品！,16.8,否,在售,1,否,否,电子与功能设备,新款摩托车时钟表,通用/无明显主题,标品,功能主导,主方向以功能、适配、收纳或工具属性为主,中,否,带电履约复核,可做但需复核,商品形态可以测试，但带电、液体、成人文案或兼容性会增加履约与平台风险。,2026-03,2026-03,1,2026-03,新增品线
2026-03,蒋舒,2255537,2026-03-11 09:21:06,【19pcs】维修工具套装【10合一撬棒黑色+金属三角片【不锈钢】*5+刮锡刀*2+曲屏拆机片*2】,5.0,否,在售,1,否,是,功能工具与维修配件,维修工具套装,通用/无明显主题,标品,功能主导,标题包含功能/适配特征词“工具”,高,否,无明显硬风险,普通测试方向,没有明显硬风险，但需要结合第二层上架率和第三层利润再决定是否扩大。,2026-03,2026-03,1,2026-03,新增品线
2026-03,陈杨,2551141,2026-03-12 05:54:15,【15pcs】夜店防下药杯套,23.0,否,在售,1,否,是,待人工方向复核,杯套,通用/无明显主题,待复核,待判断,标题和产品族暂不足以判断功能主导还是视觉/创意主导,低,是,无明显硬风险,普通测试方向,没有明显硬风险，但需要结合第二层上架率和第三层利润再决定是否扩大。,2025-08,2026-03,2,2025-08、2026-03,跨月延续
2026-03,陈杨,2551142,2026-03-12 05:54:15,【定制】侧兜午餐包-【skz九宫格】,17.0,否,在售,1,是,否,定制平面载体与轻装饰,餐包,通用/无明显主题,非标,定制主导,标题明确包含“定制”,高,否,无明显硬风险,符合团队主方向,轻小、可定制、可做套装或主题差异化，符合当前团队能力。,2025-12,2026-06,6,2025-12、2026-01、2026-03、2026-04、2026-05、2026-06,跨月延续
2026-03,陈杨,2551143,2026-03-12 05:54:15,【4pcs】腊肠狗捏捏,8.0,否,在售,1,否,是,玩具手办与解压收藏,腊肠狗捏捏,猫狗宠物,非标,娱乐情绪主导,标题包含非标特征词“捏捏”,高,否,无明显硬风险,普通测试方向,没有明显硬风险，但需要结合第二层上架率和第三层利润再决定是否扩大。,2026-03,2026-03,1,2026-03,新增品线
2026-03,陈杨,2551144,2026-03-12 05:54:15,【2pcs】bee kind纪念币,9.0,否,在售,1,否,是,派对贺卡与礼品,纪念币,通用/无明显主题,非标,图像审美主导,标题包含非标特征词“纪念币”,高,否,无明显硬风险,符合团队主方向,轻小、可定制、可做套装或主题差异化，符合当前团队能力。,2026-01,2026-06,5,2026-01、2026-03、2026-04、2026-05、2026-06,跨月延续
